iter	RMSE
4320	0.05622943756
4321	0.05622062001
4322	0.05620028921
4323	0.0561871856
4324	0.05618277944
4325	0.05618000438
4326	0.05616725012
4327	0.05614596173
4328	0.05613773206
4329	0.05613026793
4330	0.05611725016
4331	0.0561034784
4332	0.05609258374
4333	0.05609108137
4334	0.05606885992
4335	0.05603750034
4336	0.05603378261
4337	0.05601107735
4338	0.05598857493
4339	0.0559879018
4340	0.0559862138
4341	0.05598469522
4342	0.05597891635
4343	0.05597209385
4344	0.05596406404
4345	0.05596347438
4346	0.05594078335
4347	0.05591254191
4348	0.05589823781
4349	0.05589612912
4350	0.05588769154
4351	0.05586797293
4352	0.05583824119
4353	0.0558285777
4354	0.05582487203
4355	0.05581812421
4356	0.05580304099
4357	0.05579433596
4358	0.05578332616
4359	0.0557827058
4360	0.05577746243
4361	0.05577248494
4362	0.05576394535
4363	0.05575057382
4364	0.05573419643
4365	0.05572303986
4366	0.05570096876
4367	0.05569510692
4368	0.05567502411
4369	0.05566729014
4370	0.05565939608
4371	0.05565475911
4372	0.05564607065
4373	0.05562948473
4374	0.05561656064
4375	0.05560777782
4376	0.05558303797
4377	0.05556271379
4378	0.0555514896
4379	0.05553417729
4380	0.05553000981
4381	0.05552850641
4382	0.05552325441
4383	0.05551591374
4384	0.05550823668
4385	0.05548580861
4386	0.05548321683
4387	0.05547830505
4388	0.05547656874
4389	0.05546015584
4390	0.05544275505
4391	0.05544060766
4392	0.05542970484
4393	0.05542601581
4394	0.05542502128
4395	0.05542126248
4396	0.05541747223
4397	0.05539944227
4398	0.05538520035
4399	0.05537089852
4400	0.0553553351
4401	0.05533816222
4402	0.05532201447
4403	0.05531128484
4404	0.05528910358
4405	0.05528416074
4406	0.05527699685
4407	0.05526260397
4408	0.05525818696
4409	0.0552455049
4410	0.05523901678
4411	0.05521420486
4412	0.05520588054
4413	0.05518992052
4414	0.05518005582
4415	0.05516610521
4416	0.05516251863
4417	0.05514540322
4418	0.05513816971
4419	0.05512997622
4420	0.05512889946
4421	0.05511364425
4422	0.05509277961
4423	0.05508129023
4424	0.05507313032
4425	0.05505683601
4426	0.05503013287
4427	0.05501783473
4428	0.05499575937
4429	0.05498993816
4430	0.05496644715
4431	0.05495463749
4432	0.05493398654
4433	0.05493185397
4434	0.05491788973
4435	0.05491294463
4436	0.05491005838
4437	0.05489844789
4438	0.05488245401
4439	0.05487663933
4440	0.05486696541
4441	0.05486179726
4442	0.05485182896
4443	0.05484237162
4444	0.05481651657
4445	0.05479667545
4446	0.0547898173
4447	0.0547726637
4448	0.05475381887
4449	0.05474576024
4450	0.05473009139
4451	0.05471500568
4452	0.05471319368
4453	0.05470798752
4454	0.05470177524
4455	0.05469276256
4456	0.05466095634
4457	0.05465270806
